work_year,experience_level,job_title,salary_in_usd
2024,EN,Data Engineer,53133
2024,EN,Data Engineer,38375
2024,SE,Data Engineer,223000
2024,SE,Data Engineer,190000
2024,MI,Data Engineer,116000
2024,MI,Data Engineer,97800
2024,SE,Data Scientist,174300
2024,SE,Data Scientist,145000
2024,SE,Data Engineer,57777
2024,SE,Data Engineer,47777
2024,SE,Data Engineer,175000
2024,SE,Data Engineer,161201
2024,MI,Applied Scientist,210000
2024,MI,Applied Scientist,160000
2024,SE,Data Engineer,202000
2024,SE,Data Engineer,180000
2024,SE,Data Analyst,148000
2024,SE,Data Analyst,125000
2024,SE,Machine Learning Engineer,250000
2024,SE,Machine Learning Engineer,195000
2024,SE,Data Engineer,215000
2024,SE,Data Engineer,193000
2024,SE,Data Engineer,223800
2024,SE,Data Engineer,172100
2024,EX,Data Scientist,200000
2024,EX,Data Scientist,150000
2024,SE,Data Scientist,210000
2024,SE,Data Scientist,160000
2024,SE,Machine Learning Engineer,212800
2024,SE,Machine Learning Engineer,177300
2024,SE,Data Scientist,238000
2024,SE,Data Scientist,158000
2024,SE,Data Lead,200400
2024,SE,Data Lead,190500
2024,MI,Data Scientist,115000
2024,MI,Data Scientist,85000
2024,MI,AI Engineer,212000
2024,MI,AI Engineer,93300
2024,SE,Business Intelligence,182800
2024,SE,Business Intelligence,136100
2024,SE,Data Scientist,227900
2024,SE,Data Scientist,126600
2024,EN,Data Analyst,92700
2024,EN,Data Analyst,64900
2024,SE,Data Analyst,179000
2024,SE,Data Analyst,112000
2024,EN,Data Analyst,136000
2024,EN,Data Analyst,82000
2024,SE,Data Scientist,221550
2024,SE,Data Scientist,143850
2024,MI,Data Analyst,92000
2024,MI,Data Analyst,82000
2024,EN,Research Analyst,143000
2024,EN,Research Analyst,70400
2024,SE,Data Scientist,260940
2024,SE,Data Scientist,158130
2024,EN,Data Analyst,80000
2024,EN,Data Analyst,70000
2024,MI,Data Scientist,122328
2024,MI,Data Scientist,71958
2024,SE,Data Analyst,204650
2024,SE,Data Analyst,123990
2024,SE,Research Scientist,299375
2024,SE,Research Scientist,143625
2024,SE,Machine Learning Engineer,93750
2024,SE,Machine Learning Engineer,68750
2024,MI,Analytics Engineer,170000
2024,MI,Analytics Engineer,95000
2024,SE,Machine Learning Engineer,309000
2024,SE,Machine Learning Engineer,142000
2024,SE,Machine Learning Engineer,184800
2024,SE,Machine Learning Engineer,123200
2024,MI,Data Scientist,118750
2024,MI,Data Scientist,93750
2024,SE,Data Engineer,105000
2024,SE,Data Engineer,75000
2024,SE,Machine Learning Scientist,235000
2024,SE,Machine Learning Scientist,178000
2024,SE,Data Architect,165000
2024,SE,Data Architect,123000
2024,SE,Data Infrastructure Engineer,190000
2024,SE,Data Infrastructure Engineer,170000
2024,MI,Machine Learning Engineer,247500
2024,MI,Machine Learning Engineer,172200
2024,SE,Business Intelligence,125000
2024,SE,Business Intelligence,120000
2024,MI,Data Analyst,152300
2024,MI,Data Analyst,76200
2024,SE,Data Scientist,269000
2024,SE,Data Scientist,139000
2024,MI,Data Engineer,214300
2024,MI,Data Engineer,108500
2024,SE,Machine Learning Engineer,195000
2024,SE,Machine Learning Engineer,130000
2024,MI,Data Engineer,115000
2024,MI,Data Engineer,95000
2024,SE,Data Analyst,150000
2024,SE,Data Analyst,125000
2024,MI,Data Operations Associate,120000
2024,MI,Data Operations Associate,100000
2024,MI,Data Engineer,170000
2024,MI,Data Engineer,90000
2024,MI,Business Intelligence,151250
2024,MI,Business Intelligence,137500
2024,SE,Data Analyst,119900
2024,SE,Data Analyst,109000
2024,MI,Data Scientist,200000
2024,MI,Data Scientist,160000
2024,EN,Data Analyst,135000
2024,EN,Data Analyst,90000
2024,SE,Data Scientist,260000
2024,SE,Data Scientist,178000
2022,SE,AI Architect,180000
2024,SE,Data Scientist,48019
2024,MI,Data Analyst,89500
2024,MI,Data Analyst,65000
2024,SE,Data Scientist,179000
2024,SE,Data Scientist,112000
2024,SE,Data Manager,96600
2024,SE,Data Manager,55200
2024,SE,Data Engineer,235700
2024,SE,Data Engineer,124400
2024,SE,Business Intelligence Analyst,109000
2024,SE,Business Intelligence Analyst,62300
2024,MI,Data Engineer,144200
2024,MI,Data Engineer,72100
2024,SE,Business Intelligence,135193
2024,SE,Business Intelligence,90129
2024,MI,Machine Learning Scientist,165000
2024,MI,Machine Learning Scientist,103000
2024,SE,Business Intelligence Lead,144300
2024,SE,Business Intelligence Lead,104800
2024,MI,Data Scientist,212000
2024,MI,Data Scientist,93300
2024,EN,Data Scientist,50000
2024,EN,Data Scientist,40000
2024,MI,Data Scientist,149925
2024,MI,Data Scientist,91260
2024,MI,Data Scientist,150000
2024,MI,Data Scientist,140000
2024,SE,Data Scientist,212000
2024,SE,Data Scientist,93300
2024,SE,Data Architect,271500
2024,SE,Data Architect,136800
2024,SE,Data Scientist,170000
2024,SE,Data Scientist,160000
2024,EX,Machine Learning Engineer,238500
2024,EX,Machine Learning Engineer,183400
2024,SE,Data Engineer,193200
2024,SE,Data Engineer,154560
2024,SE,Machine Learning Engineer,277200
2024,SE,Machine Learning Engineer,151600
2024,SE,Data Scientist,220800
2024,SE,Data Scientist,124800
2024,MI,Data Manager,208800
2024,MI,Data Manager,177500
2024,SE,Data Scientist,205000
2024,SE,Data Scientist,139000
2024,SE,Data Scientist,175000
2024,SE,Data Scientist,157500
2024,SE,Data Analyst,150000
2024,SE,Data Analyst,135000
2024,EX,Data Engineer,140000
2024,EX,Data Engineer,120000
2024,MI,Data Product Manager,135000
2024,MI,Data Product Manager,115000
2024,SE,Research Scientist,240000
2024,SE,Research Scientist,133000
2024,SE,Machine Learning Engineer,169200
2024,SE,Machine Learning Engineer,130100
2024,EX,Data Engineer,150000
2024,EX,Data Engineer,120000
2024,MI,Data Manager,100000
2024,MI,Data Manager,90000
2024,SE,Research Scientist,300000
2024,SE,Research Scientist,190000
2024,SE,Machine Learning Engineer,193000
2024,SE,Machine Learning Engineer,154400
2024,SE,Data Scientist,200000
2024,SE,Data Scientist,180000
2024,SE,Data Scientist,209000
2024,SE,Data Scientist,145350
2024,SE,Robotics Engineer,190000
2024,SE,Robotics Engineer,152000
2024,MI,Data Scientist,212800
2024,MI,Data Scientist,111600
2024,SE,Research Engineer,240000
2024,SE,Research Engineer,133000
2024,MI,Data Scientist,196400
2024,MI,Data Scientist,174117
2024,MI,Applied Scientist,222200
2024,MI,Applied Scientist,136000
2024,SE,Lead Data Scientist,105555
2024,EN,Data Analyst,110000
2024,EN,Data Analyst,80000
2024,EX,Machine Learning Engineer,408500
2024,EX,Machine Learning Engineer,233500
2024,EN,Business Intelligence Analyst,192300
2024,EN,Business Intelligence Analyst,120200
2024,SE,Data Engineer,238000
2024,SE,Data Engineer,158000
2024,SE,Machine Learning Engineer,254000
2024,SE,Machine Learning Engineer,200000
2024,EN,Research Scientist,253000
2024,EN,Research Scientist,160000
2024,EN,Machine Learning Engineer,108806
2024,EN,Machine Learning Engineer,82909
2024,SE,MLOps Engineer,200000
2024,SE,MLOps Engineer,160000
2024,SE,Data Engineer,185000
2024,SE,Data Engineer,160000
2024,SE,Data Analyst,198000
2024,SE,Data Analyst,108000
2024,SE,Data Scientist,245000
2024,SE,Data Scientist,185000
2024,SE,Applied Scientist,249700
2024,SE,Applied Scientist,156300
2024,SE,Machine Learning Engineer,254000
2024,SE,Machine Learning Engineer,204000
2024,SE,Research Engineer,203000
2024,SE,Research Engineer,112000
2024,MI,Data Scientist,155000
2024,MI,Data Scientist,139000
2024,SE,Data Scientist,237500
2024,SE,Data Scientist,192000
2024,SE,Data Engineer,300000
2024,SE,Data Engineer,244000
2024,SE,Data Quality Manager,162000
2024,SE,Data Quality Manager,117000
2024,SE,Data Scientist,285200
2024,SE,Data Scientist,168600
2024,SE,Machine Learning Engineer,221000
2024,SE,Machine Learning Engineer,185000
2024,SE,Machine Learning Engineer,184800
2024,SE,Machine Learning Engineer,123200
2024,SE,Data Engineer,221000
2024,SE,Data Engineer,185000
2024,MI,Data Scientist,135000
2024,MI,Data Scientist,110000
2024,SE,Data Engineer,222200
2024,SE,Data Engineer,150900
2024,SE,Data Scientist,245000
2024,SE,Data Scientist,185000
2024,SE,Data Scientist,202800
2024,SE,Data Scientist,115000
2024,SE,Machine Learning Engineer,254000
2024,SE,Machine Learning Engineer,204000
2024,SE,Data Scientist,155000
2024,SE,Data Scientist,139500
2024,EN,Data Analyst,71250
2024,EN,Data Analyst,57000
2024,SE,Data Engineer,200000
2024,SE,Data Engineer,180000
2024,SE,Machine Learning Engineer,159550
2024,SE,Machine Learning Engineer,113000
2024,SE,Data Scientist,225000
2024,SE,Data Scientist,175000
2024,MI,Data Engineer,130000
2024,MI,Data Engineer,100000
2024,SE,Data Scientist,170000
2024,SE,Data Scientist,150000
2022,SE,BI Analyst,25804
2024,SE,Applied Research Scientist,66666
2024,SE,Data Scientist,226500
2024,SE,Data Scientist,110900
2024,SE,Business Intelligence,115254
2024,SE,Business Intelligence,85393
2024,EN,Business Intelligence Analyst,95166
2024,EN,Business Intelligence Analyst,63444
2024,MI,Machine Learning Engineer,250900
2024,MI,Machine Learning Engineer,135200
2024,SE,Prompt Engineer,217508
2024,SE,Prompt Engineer,177961
2024,MI,Data Scientist,100000
2024,MI,Data Scientist,100000
2024,MI,Machine Learning Engineer,140000
2024,MI,Machine Learning Engineer,110000
2024,MI,Data Engineer,140000
2024,MI,Data Engineer,65000
2024,SE,Research Scientist,206800
2024,SE,Research Scientist,119900
2024,SE,Data Scientist,185000
2024,SE,Data Scientist,100200
2024,SE,Data Engineer,200000
2024,SE,Data Engineer,100200
2024,SE,Business Intelligence,246000
2024,SE,Business Intelligence,132600
2024,SE,Data Scientist,238400
2024,SE,Data Scientist,140300
2024,MI,Business Intelligence Engineer,89500
2024,MI,Business Intelligence Engineer,65000
2024,MI,Data Scientist,180000
2024,MI,Data Scientist,130000
2024,SE,Machine Learning Scientist,220000
2024,SE,Machine Learning Scientist,137500
2024,SE,Data Scientist,215000
2024,SE,Data Scientist,100200
2024,SE,Data Scientist,150000
2024,SE,Data Scientist,85000
2024,MI,Data Engineer,136363
2024,SE,Data Architect,212000
2024,SE,Data Architect,93300
2024,MI,Data Product Owner,321830
2024,MI,Data Product Owner,124690
2024,SE,MLOps Engineer,210000
2024,SE,MLOps Engineer,117800
2024,SE,Data Specialist,224800
2024,SE,Data Specialist,127000
2024,SE,Data Engineer,182600
2024,SE,Data Engineer,105800
2024,SE,Data Manager,122116
2024,SE,Data Manager,97693
2024,MI,Analytics Engineer,174000
2024,MI,Analytics Engineer,97300
2024,SE,Data Analyst,96600
2024,SE,Data Analyst,55200
2024,SE,Data Architect,186000
2024,SE,Data Architect,81800
2024,SE,Machine Learning Scientist,220000
2024,SE,Machine Learning Scientist,137500
2024,MI,Business Intelligence Engineer,89500
2024,MI,Business Intelligence Engineer,65000
2024,EN,Data Analyst,140000
2024,EN,Data Analyst,112000
2024,SE,Data Engineer,217508
2024,SE,Data Engineer,177961
2024,MI,Data Scientist,115000
2024,MI,Data Scientist,90950
2024,SE,Data Scientist,198000
2024,SE,Data Scientist,144000
2024,SE,Data Analyst,132974
2024,SE,Data Analyst,88670
2024,SE,Business Intelligence Analyst,140000
2024,SE,Business Intelligence Analyst,92500
2024,SE,Data Scientist,286000
2024,SE,Data Scientist,143000
2024,MI,Data Analyst,80000
2024,MI,Data Analyst,70000
2024,SE,Data Scientist,200000
2024,SE,Data Scientist,170000
2024,SE,Data Analyst,192500
2024,SE,Data Analyst,122500
2024,SE,Business Intelligence Analyst,198200
2024,SE,Business Intelligence Analyst,113100
2024,SE,Data Architect,135127
2024,SE,Data Architect,119250
2024,MI,Data Analytics Manager,160000
2024,MI,Data Analytics Manager,130000
2024,MI,Encounter Data Management Professional,65600
2024,MI,Encounter Data Management Professional,47700
2024,SE,Machine Learning Engineer,229900
2024,SE,Machine Learning Engineer,201400
2024,SE,Data Scientist,185400
2024,SE,Data Scientist,92700
2024,SE,Research Scientist,211900
2024,SE,Research Scientist,113700
2024,MI,Data Scientist,170000
2024,MI,Data Scientist,90000
2024,MI,Data Engineer,198000
2024,MI,Data Engineer,132000
2024,SE,Research Engineer,235680
2024,SE,Research Engineer,153040
2024,EX,AI Engineer,240000
2024,EX,AI Engineer,150000
2024,EX,Business Intelligence Analyst,180000
2024,EX,Business Intelligence Analyst,130000
2024,EX,Data Engineer,312287
2024,EX,Data Engineer,208122
2024,SE,Machine Learning Engineer,157476
2024,SE,Machine Learning Engineer,104981
2024,SE,Data Engineer,180000
2024,SE,Data Engineer,110000
2024,MI,Data Modeler,185800
2024,MI,Data Modeler,93400
2024,SE,Machine Learning Scientist,175000
2024,SE,Machine Learning Scientist,145000
2024,MI,Machine Learning Engineer,223600
2024,MI,Machine Learning Engineer,115000
2024,EN,Research Analyst,80000
2024,EN,Research Analyst,50000
2024,MI,Machine Learning Engineer,230000
2024,MI,Machine Learning Engineer,150000
2024,MI,Data Engineer,118300
2024,MI,Data Engineer,94600
2024,SE,Data Engineer,135000
2024,SE,Data Engineer,110000
2024,SE,Machine Learning Scientist,196350
2024,SE,Machine Learning Scientist,127500
2024,MI,Data Scientist,116259
2024,MI,Data Scientist,88995
2024,EN,Data Scientist,46080
2024,EN,Data Scientist,37120
2024,MI,Business Intelligence Analyst,150000
2024,MI,Business Intelligence Analyst,100000
2024,MI,Data Scientist,135000
2024,MI,Data Scientist,110000
2024,SE,Data Architect,231600
2024,SE,Data Architect,154400
2024,SE,Data Engineer,190000
2024,SE,Data Engineer,167000
2024,SE,Business Intelligence Engineer,147600
2024,SE,Business Intelligence Engineer,106300
2024,SE,Analytics Engineer,145000
2024,SE,Analytics Engineer,130000
2024,SE,Data Analyst,81250
2024,SE,Data Analyst,75000
2024,MI,Data Analyst,70000
2024,MI,Data Analyst,60000
2024,SE,Data Engineer,210000
2024,SE,Data Engineer,190000
2024,SE,Data Scientist,122000
2024,SE,Data Scientist,94000
2024,EN,Data Analyst,83300
2024,EN,Data Analyst,47500
2024,SE,Data Scientist,190000
2024,SE,Data Scientist,155000
2024,SE,Data Engineer,160000
2024,SE,Data Engineer,94000
2024,SE,Data Engineer,122000
2024,SE,Data Engineer,94500
2024,MI,Data Manager,150000
2024,MI,Data Manager,110000
2024,EN,Machine Learning Engineer,157900
2024,EN,Machine Learning Engineer,105300
2024,MI,Business Intelligence Analyst,58000
2024,MI,Business Intelligence Analyst,48000
2024,MI,Data Engineer,97000
2024,MI,Data Engineer,62000
2024,MI,Data Scientist,194200
2024,MI,Data Scientist,110400
2024,SE,Data Analyst,96600
2024,SE,Data Analyst,55200
2024,MI,Machine Learning Engineer,174000
2024,MI,Machine Learning Engineer,147900
2024,MI,Applied Scientist,250000
2024,MI,Applied Scientist,170000
2024,SE,BI Analyst,130000
2024,SE,BI Analyst,110000
2024,SE,Data Scientist,112000
2024,SE,Data Scientist,109000
2024,SE,Data Architect,175000
2024,SE,Data Architect,150000
2024,SE,Data Architect,150000
2024,SE,Data Architect,120000
2024,SE,Data Engineer,145000
2024,SE,Data Engineer,104000
2024,EN,Data Analyst,40000
2024,EN,Data Analyst,30000
2024,SE,Business Intelligence Engineer,202800
2024,SE,Business Intelligence Engineer,115000
2024,MI,Applied Scientist,250000
2024,MI,Applied Scientist,170000
2024,SE,Machine Learning Engineer,550000
2024,SE,Machine Learning Engineer,310000
2024,SE,Data Integration Engineer,148000
2024,SE,Data Integration Engineer,100000
2024,SE,Machine Learning Engineer,550000
2024,SE,Machine Learning Engineer,310000
2024,MI,Data Analyst,135000
2024,MI,Data Analyst,120000
2024,SE,Data Engineer,198433
2024,SE,Data Engineer,119060
2024,SE,Machine Learning Engineer,235000
2024,SE,Machine Learning Engineer,175000
2024,SE,Research Engineer,196720
2024,SE,Research Engineer,113210
2024,SE,Business Intelligence Engineer,204500
2024,SE,Business Intelligence Engineer,139000
2024,SE,Machine Learning Engineer,270000
2024,SE,Machine Learning Engineer,153000
2024,MI,Data Integration Specialist,93750
2024,MI,Data Integration Specialist,68750
2024,EN,Data Analyst,93500
2024,EN,Data Analyst,53300
2024,SE,Machine Learning Engineer,179000
2024,SE,Machine Learning Engineer,112000
2024,SE,Data Analyst,197100
2024,SE,Data Analyst,131414
2024,EN,Data Analyst,45625
2024,EN,Data Analyst,42500
2024,SE,Data Scientist,197000
2024,SE,Data Scientist,106000
2024,EN,MLOps Engineer,160000
2024,EN,MLOps Engineer,140000
2024,SE,Data Scientist,220000
2024,SE,Data Scientist,170000
2024,SE,Data Analyst,140000
2024,SE,Data Analyst,100000
2024,EX,Machine Learning Engineer,259850
2024,EX,Machine Learning Engineer,179200
2024,SE,Data Analyst,130000
2024,SE,Data Analyst,120000
2024,SE,Machine Learning Engineer,283780
2024,SE,Machine Learning Engineer,233840
2024,SE,Machine Learning Infrastructure Engineer,300000
2024,SE,Machine Learning Infrastructure Engineer,180000
2024,SE,Applied Scientist,260000
2024,SE,Applied Scientist,136000
2024,SE,Applied Scientist,260000
2024,SE,Applied Scientist,136000
2024,SE,Research Scientist,247600
2024,SE,Research Scientist,127300
2024,SE,Data Scientist,185000
2024,SE,Data Scientist,175000
2024,MI,Data Scientist,110000
2024,MI,Data Scientist,90000
2024,SE,Machine Learning Engineer,215000
2024,SE,Machine Learning Engineer,160000
2024,SE,Analytics Engineer,190000
2024,SE,Analytics Engineer,137871
2024,MI,Data Engineer,142500
2024,MI,Data Engineer,120000
2024,SE,Machine Learning Engineer,324000
2024,SE,Machine Learning Engineer,159000
2024,MI,Data Scientist,247600
2024,MI,Data Scientist,127300
2024,MI,Data Developer,100000
2024,MI,Data Developer,85000
2024,MI,Data Scientist,250000
2024,MI,Data Scientist,190000
2024,SE,Business Intelligence,190000
2024,SE,Business Intelligence,139600
2024,MI,Business Intelligence Analyst,135000
2024,MI,Business Intelligence Analyst,125000
2024,MI,AI Engineer,210000
2024,MI,AI Engineer,50000
2024,SE,Machine Learning Engineer,309000
2024,SE,Machine Learning Engineer,142000
2024,SE,CRM Data Analyst,40000
2024,SE,Data Scientist,323295
2024,SE,Data Scientist,206000
2024,SE,Data Scientist,106605
2024,EX,Data Scientist,288400
2024,EX,Data Scientist,144200
2024,MI,Data Scientist,220000
2024,MI,Data Scientist,137500
2024,SE,Research Scientist,337300
2024,SE,Research Scientist,192700
2024,SE,Data Engineer,215000
2024,SE,Data Engineer,190000
2024,MI,Data Integration Engineer,100000
2024,MI,Data Integration Engineer,70000
2024,MI,ETL Developer,120000
2024,MI,ETL Developer,72000
2024,MI,Data Engineer,118400
2024,MI,Data Engineer,100700
2024,MI,Data Scientist,200300
2024,MI,Data Scientist,151500
2024,SE,Business Intelligence Analyst,68750
2024,SE,Business Intelligence Analyst,50000
2024,MI,Applied Scientist,222200
2024,MI,Applied Scientist,136000
2024,SE,Data Engineer,125000
2024,SE,Data Engineer,106500
2024,SE,Data Scientist,136000
2024,SE,Data Scientist,97000
2024,EN,Data Analyst,100000
2024,EN,Data Analyst,80000
2024,SE,Data Engineer,221630
2024,SE,Data Engineer,199467
2024,SE,Machine Learning Engineer,176000
2024,SE,Machine Learning Engineer,140000
2024,MI,Data Scientist,172200
2024,MI,Data Scientist,131200
2024,SE,Business Intelligence Manager,106250
2024,SE,Business Intelligence Manager,82500
2024,SE,Data Architect,252000
2024,SE,Data Architect,210000
2024,SE,Data Engineer,140000
2024,SE,Data Engineer,90000
2024,MI,Data Manager,128000
2024,MI,Data Manager,81500
2024,EN,Business Intelligence Analyst,95000
2024,EN,Business Intelligence Analyst,80000
2024,SE,Data Engineer,195000
2024,SE,Data Engineer,147500
2024,SE,Data Scientist,210000
2024,EX,Business Intelligence,320000
2024,EX,Business Intelligence,200000
2024,MI,Machine Learning Engineer,150000
2024,MI,Machine Learning Engineer,120000
2024,EN,Data Analyst,70000
2024,EN,Data Analyst,65000
2024,SE,Data Analyst,192500
2024,SE,Data Analyst,122500
2024,MI,Data Scientist,174500
2024,MI,Data Scientist,142500
2024,SE,Data Engineer,265200
2024,SE,Data Engineer,138000
2024,EN,Data Analyst,82000
2024,EN,Data Analyst,64000
2024,MI,ETL Developer,160000
2024,MI,ETL Developer,140000
2024,MI,Data Analytics Manager,178250
2024,MI,Data Analytics Manager,105500
2024,MI,Data Scientist,147400
2024,MI,Data Scientist,135097
2024,SE,Data Engineer,212000
2024,SE,Data Engineer,93300
2024,MI,Data Specialist,93150
2024,MI,Data Specialist,68850
2024,MI,Data Scientist,166000
2024,MI,Data Scientist,73100
2024,MI,Data Engineer,87500
2024,MI,Data Engineer,68750
2024,SE,Data Engineer,68750
2024,SE,Data Engineer,50000
2024,EN,Data Analyst,88800
2024,EN,Data Analyst,64600
2024,MI,Data Scientist,86218
2024,MI,Data Scientist,68975
2024,SE,AI Architect,285000
2024,SE,AI Architect,153400
2024,SE,Data Scientist,101763
2024,SE,Data Scientist,81410
2024,MI,Data Analyst,166000
2024,MI,Data Analyst,73100
2024,SE,AI Engineer,170000
2024,SE,AI Engineer,85000
2024,SE,Data Architect,400000
2024,SE,Data Architect,160100
2024,EX,Data Engineer,258500
2024,EX,Data Engineer,191857
2024,SE,AI Engineer,212000
2024,SE,AI Engineer,93300
2024,MI,Data Scientist,160000
2024,MI,Data Scientist,110000
2024,MI,Data Integration Specialist,240000
2024,MI,Data Integration Specialist,100000
2024,MI,Data Scientist,180000
2024,MI,Data Scientist,130000
2024,MI,Data Scientist,145000
2024,MI,Data Scientist,116000
2024,MI,Data Scientist,176000
2024,MI,Data Scientist,117000
2024,SE,Robotics Engineer,181000
2024,SE,Robotics Engineer,82000
2024,EN,Research Analyst,127305
2024,EN,Research Analyst,99548
2024,EN,Data Analyst,153000
2024,EN,Data Analyst,96000
2024,EX,Data Engineer,219650
2024,EX,Data Engineer,136000
2024,EN,Data Analyst,153000
2024,EN,Data Analyst,96000
2024,SE,Applied Scientist,230000
2024,SE,Applied Scientist,196000
2024,MI,Data Engineer,80000
2024,MI,Data Engineer,67000
2024,MI,Data Engineer,100000
2024,MI,Data Engineer,85000
2024,SE,Data Engineer,135000
2024,SE,Data Engineer,115000
2024,MI,BI Developer,106100
2024,MI,BI Developer,74300
2024,MI,Data Engineer,143000
2024,MI,Data Engineer,102000
2024,SE,Data Scientist,214500
2024,SE,Data Scientist,157500
2024,SE,Data Engineer,194500
2024,SE,Data Engineer,146266
2024,EN,Business Intelligence Analyst,125000
2024,EN,Business Intelligence Analyst,89000
2024,MI,Machine Learning Engineer,223100
2024,MI,Machine Learning Engineer,126400
2024,SE,AI Engineer,276000
2024,SE,AI Engineer,148000
2024,SE,Machine Learning Engineer,229900
2024,SE,Machine Learning Engineer,201400
2024,SE,Research Scientist,337300
2024,SE,Research Scientist,192700
2024,SE,Data Engineer,194500
2024,SE,Data Engineer,146266
2024,MI,Data Engineer,89000
2024,MI,Data Engineer,62300
2024,EN,Data Analyst,85000
2024,EN,Data Analyst,68000
2024,EX,Head of Data,267500
2024,EX,Head of Data,210000
2024,MI,Data Engineer,106100
2024,MI,Data Engineer,74300
2024,EN,Data Analyst,85420
2024,EN,Data Analyst,65400
2024,SE,Machine Learning Engineer,175000
2024,SE,Machine Learning Engineer,148750
2024,MI,Data Scientist,166000
2024,MI,Data Scientist,73100
2024,MI,Data Scientist,180000
2024,MI,Data Scientist,143000
2024,SE,Data Modeler,106100
2024,SE,Data Modeler,74300
2024,EN,Data Analyst,60080
2024,EN,Data Analyst,57300
2024,SE,Data Engineer,125000
2024,SE,Data Engineer,90000
2024,EX,Data Scientist,300000
2024,EX,Data Scientist,220000
2024,SE,Data Scientist,56250
2024,SE,Data Scientist,56250
2024,SE,Machine Learning Engineer,247500
2024,SE,Machine Learning Engineer,172200
2024,MI,Data Scientist,194500
2024,MI,Data Scientist,125500
2024,SE,Business Intelligence Engineer,108500
2024,SE,Business Intelligence Engineer,78800
2024,MI,Cloud Database Engineer,189000
2024,MI,Cloud Database Engineer,106000
2024,SE,Data Architect,160000
2024,SE,Data Architect,110000
2024,MI,Machine Learning Scientist,720000
2024,MI,Machine Learning Scientist,170000
2024,EN,Data Analyst,181610
2024,EN,Data Analyst,100000
2024,SE,Research Scientist,321000
2024,SE,Research Scientist,190000
2024,EN,Data Specialist,90000
2024,EN,Data Specialist,65000
2024,EN,Applied Scientist,151260
2024,EN,Applied Scientist,30000
2024,MI,Data Operations Analyst,114000
2024,MI,Data Operations Analyst,67000
2024,SE,Data Scientist,231000
2024,SE,Data Scientist,160700
2024,SE,Data Developer,137000
2024,SE,Data Developer,110000
2024,SE,Data Engineer,137000
2024,SE,Data Engineer,110000
2024,EX,Machine Learning Engineer,408500
2024,EX,Machine Learning Engineer,233500
2023,EN,Data Analyst,26992
2024,EN,Data Engineer,115000
2024,EN,Data Engineer,87550
2024,EN,Data Analyst,123625
2024,EN,Data Analyst,77265
2024,SE,Data Scientist,199700
2024,SE,Data Scientist,165100
2024,SE,Machine Learning Engineer,188500
2024,SE,Machine Learning Engineer,165100
2024,SE,Research Engineer,176700
2024,SE,Research Engineer,144600
2024,SE,Research Engineer,176700
2024,SE,Research Engineer,144600
2024,SE,Data Architect,278800
2024,SE,Data Architect,154000
2024,EN,Data Analyst,150700
2024,EN,Data Analyst,87400
2024,MI,Data Engineer,62500
2024,MI,Data Engineer,33750
2024,SE,Data Architect,149750
2024,SE,Data Architect,84500
2024,SE,Data Engineer,152375
2024,SE,Data Engineer,94000
2024,EN,Research Scientist,253000
2024,EN,Research Scientist,160000
2024,SE,AI Architect,449000
2024,SE,AI Architect,173000
2024,SE,Data Scientist,359170
2024,SE,Data Scientist,295490
2024,SE,Research Scientist,176700
2024,SE,Research Scientist,144600
2024,EN,Data Operations Analyst,90000
2024,EN,Data Operations Analyst,70000
2024,SE,Data Scientist,155000
2024,SE,Data Scientist,130000
2024,EN,Data Analyst,122328
2024,EN,Data Analyst,71958
2024,MI,Data Engineer,56250
2024,MI,Data Engineer,43750
2024,MI,Data Developer,110000
2024,MI,Data Developer,79000
2024,SE,Data Operations Analyst,140000
2024,SE,Data Operations Analyst,120000
2024,EN,Data Scientist,150000
2024,EN,Data Scientist,120000
2024,MI,Data Scientist,132100
2024,MI,Data Scientist,68400
2024,SE,Data Engineer,201900
2024,SE,Data Engineer,97335
2024,SE,Machine Learning Engineer,255000
2024,SE,Machine Learning Engineer,163000
2024,EN,Data Management Analyst,75000
2024,EN,Data Management Analyst,50000
2024,MI,Data Scientist,115000
2024,MI,Data Scientist,90500
2024,SE,Data Scientist,240000
2024,SE,Data Scientist,187000
2024,SE,Data Scientist,210000
2024,SE,Data Scientist,160000
2024,MI,Analytics Engineer,162500
2024,MI,Analytics Engineer,115000
2024,SE,Data Scientist,122000
2024,SE,Data Scientist,94000
2024,EN,Data Management Analyst,90000
2024,EN,Data Management Analyst,60000
2024,SE,Data Engineer,122000
2024,SE,Data Engineer,94500
2024,SE,Machine Learning Engineer,331640
2024,SE,Machine Learning Engineer,283780
2024,SE,AI Engineer,255000
2024,SE,AI Engineer,163000
2024,MI,Data Engineer,100000
2024,MI,Data Engineer,85000
2024,SE,Data Engineer,56250
2024,SE,Data Engineer,47500
2024,MI,BI Data Analyst,50000
2024,EN,Applied Data Scientist,30000
2024,EX,Business Intelligence,230000
2024,EX,Business Intelligence,176900
2024,SE,Data Architect,171210
2024,SE,Data Architect,92190
2024,MI,Data Scientist,57753
2024,MI,Data Scientist,47850
2024,EN,Insight Analyst,50000
2024,EN,Insight Analyst,40000
2024,SE,Data Engineer,276000
2024,SE,Data Engineer,148000
2024,SE,Research Scientist,234000
2024,SE,Research Scientist,146000
2024,EN,Business Intelligence Analyst,192300
2024,EN,Business Intelligence Analyst,120200
2024,EN,Analytics Engineer,132500
2024,EN,Analytics Engineer,111500
2024,EN,Data Engineer,234000
